443,"TIF(g02,USA)","fta tariff rates","pct","USA",
444,"TIF(g02,ROW)","fta tariff rates","pct","ROW",
445,"TIM(g01,USA,USA)","multilateral tariff rates","pct","USA",
446,"TIM(g01,USA,ROW)","multilateral tariff rates","pct","USA",
447,"TIM(g01,ROW,USA)","multilateral tariff rates","pct","ROW",
448,"TIM(g01,ROW,ROW)","multilateral tariff rates","pct","ROW",
449,"TIM(g02,USA,USA)","multilateral tariff rates","pct","USA",
450,"TIM(g02,USA,ROW)","multilateral tariff rates","pct","USA",
451,"TIM(g02,ROW,USA)","multilateral tariff rates","pct","ROW",
452,"TIM(g02,ROW,ROW)","multilateral tariff rates","pct","ROW",
453,"TINC(USA)","tax rate on labor income","pct","USA",
454,"TINC(ROW)","tax rate on labor income","pct","ROW",
455,"TITC(a01,USA)","investment tax credit rate","pct","USA",
456,"TITC(a01,ROW)","investment tax credit rate","pct","ROW",
457,"TITC(a02,USA)","investment tax credit rate","pct","USA",
458,"TITC(a02,ROW)","investment tax credit rate","pct","ROW",
459,"TITCH(USA)","households investment tax credit rate","pct","USA",
460,"TITCH(ROW)","households investment tax credit rate","pct","ROW",
461,"TIX(g01,USA)","multilateral iceberg costs","pct","USA",
462,"TIX(g01,ROW)","multilateral iceberg costs","pct","ROW",
463,"TIX(g02,USA)","multilateral iceberg costs","pct","USA",
464,"TIX(g02,ROW)","multilateral iceberg costs","pct","ROW",
465,"TOB(a01,USA)","marginal q, TOB.NC","pct","USA",
466,"TOB(a01,ROW)","marginal q, TOB.NC","pct","ROW",
467,"TOB(a02,USA)","marginal q, TOB.NC","pct","USA",
468,"TOB(a02,ROW)","marginal q, TOB.NC","pct","ROW",
469,"TOBY(USA)","marginal Q, raw capital sector","pct","USA",
470,"TOBY(ROW)","marginal Q, raw capital sector","pct","ROW",
471,"TOBZ(USA)","marginal Q, household capital","pct","USA",
472,"TOBZ(ROW)","marginal Q, household capital","pct","ROW",
473,"TPA(a01,USA)","partial adjustment q","pct","USA",
474,"TPA(a01,ROW)","partial adjustment q","pct","ROW",
475,"TPA(a02,USA)","partial adjustment q","pct","USA",
476,"TPA(a02,ROW)","partial adjustment q","pct","ROW",
477,"TPAY(USA)","partial adjustment Q, raw capital sector","pct","USA",
478,"TPAY(ROW)","partial adjustment Q, raw capital sector","pct","ROW",
479,"TPAZ(USA)","partial adjustment Q, household capital","pct","USA",
480,"TPAZ(ROW)","partial adjustment Q, household capital","pct","ROW",
481,"TRAN(USA)","total transfers","gdp","USA",
482,"TRAN(ROW)","total transfers","gdp","ROW",
483,"TRANX(USA)","exogenous transfers","gdp","USA",
484,"TRANX(ROW)","exogenous transfers","gdp","ROW",
485,"TXGS(a01,g01,USA)","unit tax on goods to sectors","dollar","USA",
486,"TXGS(a01,g01,ROW)","unit tax on goods to sectors","dollar","ROW",
487,"TXGS(a02,g01,USA)","unit tax on goods to sectors","dollar","USA",
488,"TXGS(a02,g01,ROW)","unit tax on goods to sectors","dollar","ROW",
489,"TXM(g01,USA)","tariff revenue by good","gdp","USA",
490,"TXM(g01,ROW)","tariff revenue by good","gdp","ROW",
491,"TXM(g02,USA)","tariff revenue by good","gdp","USA",
492,"TXM(g02,ROW)","tariff revenue by good","gdp","ROW",
493,"WAG(a01,USA)","sector wage","idx","USA",
494,"WAG(a01,ROW)","sector wage","idx","ROW",
495,"WAG(a02,USA)","sector wage","idx","USA",
496,"WAG(a02,ROW)","sector wage","idx","ROW",
497,"WAGE(USA)","wage rate","idx","USA",
498,"WAGE(ROW)","wage rate","idx","ROW",
499,"WAGG(USA)","government wage","idx","USA",
500,"WAGG(ROW)","government wage","idx","ROW",
501,"WELH(USA)","human wealth","gdp","USA",
502,"WELH(ROW)","human wealth","gdp","ROW",
503,"WELT(USA)","total wealth","gdp","USA",
504,"WELT(ROW)","total wealth","gdp","ROW",
505,"WERR(USA)","wage inflation expectation errors","pct","USA",
506,"WERR(ROW)","wage inflation expectation errors","pct","ROW",
507,"YRATN(USA)","GDP ratio, nominal","pct","USA",
508,"YRATN(ROW)","GDP ratio, nominal","pct","ROW",
